paperId,title,referenceCount,citationCount,publicationDate,venue,year,fieldsOfStudy
6b222931c89aed5a4dce3719a439722a5516a4ff,A Task-Driven Eye Tracking Dataset for Visual Attention Analysis,35.0,5.0,2015-10-26,Advanced Concepts for Intelligent Vision Systems Conference,2015.0,['Computer Science']
1fc03b4c156f9262ea04c62dce01606e552b5b92,Hierarchical Bayesian modelling of visual attention,32.0,1.0,2015-10-12,International Conference on Computer Vision Theory and Applications,2015.0,['Computer Science']
1943f984251649e2e7eda3a978cb82e2e7cdedaf,Endogenous strategy in exploration.,60.0,7.0,2015-07-27,Journal of Experimental Psychology: Human Perception and Performance,2015.0,"['Computer Science', 'Medicine']"
af7ed2f0a988eea39d39ebf0393495b776c9169f,Hand movements reveal the temporal characteristics of visual attention,189.0,0.0,2015-07-01,,2015.0,['Psychology']
799b2a2015a8d662d59555d46618cf8ed8fb51c7,Examination strategies of experienced and novice clinicians viewing the retina,39.0,13.0,2015-07-01,Ophthalmic & physiological optics,2015.0,['Medicine']
5da06a9b5be4fe7d6838c489e6744162911a5267,Eye tracking assisted extraction of attentionally important objects from videos,50.0,52.0,2015-06-07,Computer Vision and Pattern Recognition,2015.0,['Computer Science']
fc838bdd9c79cf59e357e20e2ce2d28b00180aa1,Parametric Modeling of Visual Search Efficiency in Real Scenes,51.0,2.0,2015-06-01,PLoS ONE,2015.0,"['Computer Science', 'Medicine']"
b6e345b8cae1be60e3772b339e7dc2e3e1036589,"Where Is Waldo? - Visual Search Behavior in ""Wimmelpictures""",8.0,0.0,2015-05-26,Intelligence and Security Informatics,2015.0,['Computer Science']
0b836942044fdf0d8bcd59838332af32c4fd6b31,"The hand grasps the center, while the eyes saccade to the top of novel objects",55.0,14.0,2015-05-22,Frontiers in Psychology,2015.0,"['Medicine', 'Psychology']"
3433627f803953280b66ae1576d083fc9a68385a,TurkerGaze: Crowdsourcing Saliency with Webcam based Eye Tracking,44.0,336.0,2015-04-25,arXiv.org,2015.0,['Computer Science']
aa4ab945ea961e52cc31427723203370a7017d3d,Object-based attention in real-world scenes.,52.0,47.0,2015-04-01,Journal of experimental psychology. General,2015.0,"['Psychology', 'Medicine']"
c67f453f47b479d57a457fc13b970cb874986104,RETRACTED ARTICLE: From the human visual system to the computational models of visual attention: a survey,288.0,43.0,2015-04-01,Artificial Intelligence Review,2015.0,"['Philosophy', 'Computer Science']"
4ad1e96e6d48a13a5f7a14bed78f55c12ab9e350,Modeling peripheral visual acuity enables discovery of gaze strategies at multiple time scales during natural scene search.,61.0,5.0,2015-03-01,Journal of Vision,2015.0,"['Medicine', 'Computer Science']"
39f59c2e1452d881535656326ee98af46ded7391,Disentangling the effects of spatial inconsistency of targets and distractors when searching in realistic scenes.,73.0,20.0,2015-02-10,Journal of Vision,2015.0,"['Medicine', 'Computer Science']"
d25974eb72fe9ba020a40064cd7b68df137c0358,What do eyes reveal about the mind?: Algorithmic inference of search targets from fixations,103.0,45.0,2015-02-03,Neurocomputing,2015.0,['Computer Science']
88231e5dc130a0fea0cf53e44399a3bb41cdb5f4,Reduced modulation of scanpaths in response to task demands in posterior cortical atrophy,56.0,21.0,2015-02-01,Neuropsychologia,2015.0,"['Medicine', 'Psychology']"
0d74d031fa95fe2049bc14002665e926bb0cddfb,The transference of visual search between two unrelated tasks: Measuring the temporal characteristics of carry-over,61.0,10.0,2015-01-28,Quarterly Journal of Experimental Psychology,2015.0,"['Medicine', 'Psychology']"
ca3772f16090ed81597b7fc211aa2178f7c43f07,Salient region detection via simple local and global contrast representation,49.0,22.0,2015-01-05,Neurocomputing,2015.0,['Computer Science']
e06552bbf730b1cb4403d6f632ac93444f0e3434,Saliency and saccade encoding in the frontal eye field during natural scene search.,114.0,53.0,2014-12-01,Cerebral Cortex,2014.0,"['Psychology', 'Medicine']"
a5a321769ebc09a34b26023d8bd10f5ccfbf57f7,Multiple Instance Reinforcement Learning for Efficient Weakly-Supervised Detection in Images,30.0,12.0,2014-11-29,arXiv.org,2014.0,['Computer Science']
ddf37df62a4f266906d8e361deb2be38b0bce1a2,Towards Action Recognition and Localization in Videos with Weakly Supervised Learning,126.0,0.0,2014-11-27,,2014.0,['Computer Science']
7e8155d25ce9c7b01f3800717263bd2f52823da5,Analysis of eye gaze points based on visual search,10.0,1.0,2014-11-20,International Conference on Orange Technologies,2014.0,['Computer Science']
94d26cc2f5a8936fd2d94ec1b71f4b52571469ce,Attentional Neural Network: Feature Selection Using Cognitive Feedback,24.0,54.0,2014-11-19,Neural Information Processing Systems,2014.0,['Computer Science']
46212252f24346c23d695df100301b33571e473b,Complementary effects of gaze direction and early saliency in guiding fixations during free viewing.,170.0,54.0,2014-11-04,Journal of Vision,2014.0,"['Psychology', 'Medicine']"
84424eee012089dac9414979f0cb1465c97c4408,An inverse Yarbus process: Predicting observers’ task from eye movement patterns,115.0,82.0,2014-10-01,Vision Research,2014.0,"['Computer Science', 'Medicine']"
daff03d21129538044bd42ff49663622ff20d06d,Maximizing masquerading as matching in human visual search choice behavior.,53.0,19.0,2014-10-01,,2014.0,['Psychology']
abfd3d1fb0c0117905978a470897db053dc7afbb,How close are we to understanding image-based saliency?,52.0,22.0,2014-09-26,arXiv.org,2014.0,"['Computer Science', 'Biology', 'Mathematics']"
bb407f5a7bb2c8facea2a802c0636c71aefc1d2a,Deriving an appropriate baseline for describing fixation behaviour,33.0,56.0,2014-09-01,Vision Research,2014.0,"['Psychology', 'Medicine']"
ed72199fca05252566b07bf7d19a67eb6807c660,Finding and recognizing objects in natural scenes: complementary computations in the dorsal and ventral visual systems,150.0,20.0,2014-08-12,Frontiers in Computational Neuroscience,2014.0,"['Computer Science', 'Medicine']"
30212d3572985f76ee00ecd7cba203c60e480c48,Peripheral guidance in scenes: The interaction of scene context and object content.,70.0,32.0,2014-08-04,Journal of Experimental Psychology: Human Perception and Performance,2014.0,"['Medicine', 'Computer Science']"
7d02f4acb64cdc9b8ac305b6291c4a641aa55170,"Attention-aware rendering, mobile graphics and games",355.0,7.0,2014-07-27,International Conference on Computer Graphics and Interactive Techniques,2014.0,['Computer Science']
34f53b176b1fffe9ab8c1102dfbbe93a625850f0,A combined model for scan path in pedestrian searching,25.0,0.0,2014-07-06,IEEE International Joint Conference on Neural Network,2014.0,['Computer Science']
5c4d7126a13416be7e8fcfffbf00c57ace18d79d,Intrinsic and extrinsic contributions to heavy tails in visual foraging,83.0,13.0,2014-06-17,,2014.0,['Psychology']
6b70bec7ec4b870b0501e0ff9d6a6430cb254159,Touch Saliency: Characteristics and Prediction,45.0,20.0,2014-06-05,IEEE transactions on multimedia,2014.0,['Computer Science']
f509f6de4bb16b0d7b3e8d39035218c9ea667bf7,Attention in the real world: toward understanding its neural basis,102.0,185.0,2014-05-01,Trends in Cognitive Sciences,2014.0,"['Psychology', 'Medicine']"
a9faeb63f3fb06aa241f8df867bb8159e8f9a14a,Adaptive sequential feature selection in visual perception and pattern recognition,315.0,0.0,2014-04-02,,2014.0,['Computer Science']
02474282221b190279ef8233091f7045104b7d72,More target features in visual working memory leads to poorer search guidance: evidence from contralateral delay activity.,52.0,15.0,2014-03-05,Journal of Vision,2014.0,"['Psychology', 'Medicine']"
8a4ec5c20e2493943cf2281a6843ff4ddcbed5f1,X-Eye: A reference format for eye tracking data to facilitate analyses across databases,23.0,6.0,2014-02-25,Electronic imaging,2014.0,"['Computer Science', 'Engineering']"
ef63b3458d7247f7c2ad79ae55a3af307312f0ba,Visual Saliency Model using SIFT and Comparison of Learning Approaches,18.0,1.0,2014-02-21,arXiv.org,2014.0,['Computer Science']
5dabb4ce6eff048d9f1bff2e7a256dac18c7a6b6,How context information and target information guide the eyes from the first epoch of search in real-world scenes.,70.0,42.0,2014-02-11,Journal of Vision,2014.0,"['Computer Science', 'Medicine']"
3c242e4bf9b02b1c704bdac96a830bd0b0deac25,Guidance of visual attention by semantic information in real-world scenes,125.0,127.0,2014-02-06,Frontiers in Psychology,2014.0,"['Medicine', 'Psychology']"
18804d8e981fa66135c0ffa6fdb2b8b3fec6d753,Predicting human gaze beyond pixels.,96.0,310.0,2014-01-28,Journal of Vision,2014.0,"['Computer Science', 'Medicine']"
e254d0e670ce8217e74aaf1421c72e63e62929e3,Actions in the Eye: Dynamic Gaze Datasets and Learnt Saliency Models for Visual Recognition,75.0,189.0,2013-12-29,IEEE Transactions on Pattern Analysis and Machine Intelligence,2013.0,"['Computer Science', 'Medicine']"
5561dbbe88f38ab030a2556066f817164dc2cee2,Action from Still Image Dataset and Inverse Optimal Control to Learn Task Specific Visual Scanpaths,28.0,57.0,2013-12-05,Neural Information Processing Systems,2013.0,['Computer Science']
7c9554b7d1afa315471890c3ce3e15bf38f34304,Gaze control for visually guided manipulation,265.0,0.0,2013-12-01,,2013.0,['Computer Science']
bf141ead8d9728d6d59bfbc3dc5311dae4a3048a,"Uncertainty, generalization, and neural representation of relevant variables for decision making",202.0,0.0,2013-12-01,,2013.0,['Computer Science']
e9f65448baee0014c3ae3898442cb65007b07d7e,Pictorial Human Spaces: How Well Do Humans Perceive a 3D Articulated Pose?,26.0,23.0,2013-12-01,IEEE International Conference on Computer Vision,2013.0,"['Computer Science', 'Psychology']"
4c3f5978b1d3a3c0c9f57ccde244ddf5571d637c,Modelling eye movements and visual attention in synchronous visual and linguistic processing,155.0,1.0,2013-11-28,,2013.0,['Psychology']
b1da9ed990a6a1dfcbc38f5d711a1183dc14bee2,Modelling eye movements in a categorical search task,74.0,45.0,2013-10-19,Philosophical Transactions of the Royal Society B: Biological Sciences,2013.0,"['Computer Science', 'Medicine']"
ad7019eba4380a35c347f7ed7acd040800e14305,What stands out in a scene? A study of human explicit saliency judgment,97.0,155.0,2013-10-18,Vision Research,2013.0,"['Medicine', 'Computer Science']"
ad6154c161112ef126182d0b0122d6b57e6d692e,Looking for trouble: a description of oculomotor search strategies during live CCTV operation,47.0,26.0,2013-09-30,Frontiers in Human Neuroscience,2013.0,"['Computer Science', 'Medicine']"
eecc43d31aede959c78130fa441b53f20c32a4df,Behavioral biases when viewing multiplexed scenes: scene structure and frames of reference for inspection,49.0,12.0,2013-09-24,Frontiers in Psychology,2013.0,"['Psychology', 'Medicine']"
ac6824b1f826ed055d050e478671aa81416c639c,Objects do not predict fixations better than early saliency: a re-analysis of Einhauser et al.'s data.,38.0,20.0,2013-08-29,Journal of Vision,2013.0,"['Medicine', 'Computer Science']"
c102b22b59f3d59c3e78c33fbe29962eda46c2c5,Overview of Eye tracking Datasets,40.0,75.0,2013-07-03,International Workshop on Quality of Multimedia Experience,2013.0,['Computer Science']
ad2c0ae801c9e8adece483e74725e12a8544d440,"Studying Relationships between Human Gaze, Description, and Computer Vision",38.0,88.0,2013-06-23,2013 IEEE Conference on Computer Vision and Pattern Recognition,2013.0,['Computer Science']
55c9cc6666a5c79fb01d5bbcc118c1ee6fdd8919,Stratégie de perception active pour l'interprétation de scènes,114.0,1.0,2013-06-01,,2013.0,['Philosophy']
fee8eb18a4903c965e7cba1df3abfe6aa0620a6a,Neural Representations of Contextual Guidance in Visual Search of Real-World Scenes,81.0,35.0,2013-05-01,Journal of Neuroscience,2013.0,"['Medicine', 'Psychology']"
f777d057cc583403a05f6bcac52709325f4f2c1d,Memory modulated saliency: A computational model of the incremental learning of target locations in visual search,55.0,3.0,2013-03-01,,2013.0,['Psychology']
75b63435340f3f932122c322d438752361c93826,Computational Models of Human Visual Attention and Their Implementations: A Survey,153.0,53.0,2013-03-01,IEICE Trans. Inf. Syst.,2013.0,['Computer Science']
1e459d6df9faa26932c28dc795762cf7264e6e9a,The interplay of episodic and semantic memory in guiding repeated search in scenes,64.0,88.0,2013-02-01,Cognition,2013.0,"['Medicine', 'Psychology']"
8bf92f5ad8392ef0b2fd15b4d438d5e56bb5ba6d,Serial and parallel processes in eye movement control: Current controversies and future directions,62.0,35.0,2013-01-16,Quarterly Journal of Experimental Psychology,2013.0,"['Psychology', 'Medicine']"
4953e65f52322b18224e7a89986769c5fa6f6b60,Touch saliency,19.0,10.0,2012-10-29,ACM Multimedia,2012.0,['Computer Science']
bef862006a045d846d716346b0d27d3ca6cbf21b,Dynamic Eye Movement Datasets and Learnt Saliency Models for Visual Action Recognition,32.0,162.0,2012-10-07,European Conference on Computer Vision,2012.0,['Computer Science']
f1c992d50d090fb4df655848ced2586d7eed0fb5,Mind the step: complementary effects of an implicit task on eye and head movements in real-life gaze allocation,69.0,69.0,2012-09-22,Experimental Brain Research,2012.0,"['Medicine', 'Psychology']"
9565afc0b37df993f29fa2918ef00d98b739b2bf,Impact of Simulated Central Scotomas on Visual Search in Natural Scenes,43.0,33.0,2012-09-01,Optometry and Vision Science,2012.0,"['Psychology', 'Medicine']"
b69fbf046faf685655b5fa52fef07fb77e75eff4,Modeling guidance and recognition in categorical search: bridging human and computer object detection.,111.0,36.0,2012-08-02,Journal of Vision,2012.0,"['Medicine', 'Psychology']"
0888fb9802226f8fe9540b4e8f6fd715b8c72723,Modeling fixation locations using spatial point processes.,88.0,56.0,2012-07-10,Journal of Vision,2012.0,"['Mathematics', 'Computer Science', 'Medicine']"
d14e12678f2c879ba9e25aa6f8251e6e11251338,A unified bayesian observer analysis for set size and cueing effects on perceptual decisions and saccades.,121.0,26.0,2012-06-22,Journal of Vision,2012.0,"['Psychology', 'Medicine']"
6666ffdc35f3b80f291b63e62fdcc29462662c47,Probabilistic learning of task-specific visual attention,38.0,125.0,2012-06-16,2012 IEEE Conference on Computer Vision and Pattern Recognition,2012.0,['Computer Science']
f90ab3a6ea299ed49b54a6a57e62c4a8efa17736,Modeling the influence of action on spatial attention in visual interactive environments,28.0,3.0,2012-05-14,IEEE International Conference on Robotics and Automation,2012.0,['Computer Science']
730033f18e5b41862c442fad8e87b1b8970ec7de,Influence of the amount of context learned for improving object classification when simultaneously learning object and contextual cues,38.0,7.0,2012-04-01,,2012.0,['Psychology']
936e81a15162d2b5bcbe9e4004b5e12237bae11f,TAM: Explaining off-object fixations and central fixation tendencies as effects of population averaging during search,106.0,28.0,2012-04-01,Visual Cognition,2012.0,"['Psychology', 'Medicine']"
764445d17c7a6646414c77a8074d76c4c1594e35,When does repeated search in scenes involve memory? Looking at versus looking for objects in scenes.,68.0,100.0,2012-02-01,Journal of Experimental Psychology: Human Perception and Performance,2012.0,"['Psychology', 'Medicine']"
0f836a6cd1b63bded438d28e34c07d1d15bea0cb,Curious eyes: Individual differences in personality predict eye movement behavior in scene-viewing,44.0,105.0,2012-01-31,Cognition,2012.0,"['Psychology', 'Medicine']"
daef3fdc4190927c063ae94c12437cf82a6d1c20,A Benchmark of Computational Models of Saliency to Predict Human Fixations,88.0,582.0,2012-01-13,,2012.0,['Computer Science']
168352293ba2f197e585c1940a7120e1c2a6c242,Cutting through the clutter: searching for targets in evolving complex scenes.,87.0,75.0,2011-12-07,Journal of Vision,2011.0,"['Computer Science', 'Medicine']"
c5228fc4b6743a17fe77307a1d824f1cd1b0f3fa,Prediction of the inter-observer visual congruency (IOVC) and application to image ranking,56.0,61.0,2011-11-28,ACM Multimedia,2011.0,['Computer Science']
d541e27ba9eed05238f05424e1c63b14a16e60a4,Scanning Behaviour in Natural Scenes is Influenced by a Preceding Unrelated Visual Search Task,35.0,16.0,2011-11-01,Perception,2011.0,"['Psychology', 'Medicine']"
930006208a78e721a41ebc86d77bbe3ac0044330,An improved neural architecture for gaze movement control in target searching,17.0,3.0,2011-10-03,The 2011 International Joint Conference on Neural Networks,2011.0,['Computer Science']
