authorId,author
30456292,H. Kodamana
2074712842,S. Sukumaran
144054188,V. John
39849965,Weicheng Ni
3238199,A. Stoffelen
1787563,Kaijun Ren
35921255,C. Kar
2108935976,Sreeparna Banerjee
2115452271,Xiaojie Wang
113428267,Li-Cheng Xue
1686625,Changjiang Zhang
8452737,Leiming Ma
47062675,Xiaoqin Lu
15731806,T. Hu
2144463165,Yue Li
2110976790,Yao Li
3244173,Yiyue Wu
1990570,Dengrong Zhang
2119611558,Jianguo Liu
47988135,Jingsong Yang
2109029346,Hai-xiang Li
2218489968,Xue-lian Yu
66033999,Yong Tang
50141559,Xue-gang Wang
40535782,S. Vincent
8439835,Sharmila Anand John Francis
47716727,O. Kumar
3168716,K. Raimond
2070794460,Gang Zheng
2108353656,Yuzhou Zhang
145418646,Xiaofeng Yang
2074294762,Qi Luo
2144037522,Yuan Chen
2151165882,Juan Lu
2118635754,Yuan Gao
2016638,Changlong Guan
2152146780,Jian Sun
49352663,Lian Xie
50055526,Lanqing Huang
1882137,Zenghui Zhang
1809966,Wenxian Yu
50678050,B. Liu
2565272,D. Xiang
2024210628,Tao Tang
2063979,W. Ni
2119078214,Han Zhang
1959451,Wentai Lei
2064542240,Bin Xie
3058974,W. Shao
144506686,P. Hwang
1715089,Biao Zhang
51114361,Hui Yu
2112088009,Xiaoming Yang
144765742,Qing Xu
35168637,Guosheng Zhang
7671262,Shuangshang Zhang
2442466,Yongcun Cheng
1686234,W. Perrie
2283760715,Han Wang
2266750289,Qing Xu
2244596175,Xiaobin Yin
2049044981,Enguang Li
2303069602,Donghai Wang
2306477251,Jia Li
2303070380,Yihao Chen
31444604,P. Pundir
2223770455,Shaveta Bala
2152548512,Yan Wang
144675265,Peng Chen
40454652,L. Ren
2118890378,Xiaohui Li
40429197,Qinghong Xu
2155659474,Jun Zhang
2158134299,Chalong Xu
2109438626,Ziqiang Zhu
31828084,V. Corcione
2451561,F. Nunziata
2847800,M. Migliaccio
2319940779,Haotian Yan
2109020261,Jie Feng
2290009015,Junpeng Zhang
145762443,Ronghua Shang
2260828599,Xiangrong Zhang
2239202139,Licheng Jiao
2273834482,Qiangqiang Wu
2268185736,Antoni B. Chan
2155264442,Huakun Shen
49699438,Boyue Caroline Hu
2288535994,Krzysztof Czarnecki
2279021536,Lina Marsso
2263604104,Marsha Chechik
2112393052,Hengtong Hu
91523299,Xinyue Huo
2191263518,Richang Hong
2250447790,Qi Tian
2268428606,Junwei Luo
143989318,Xue Yang
2268463389,Yi Yu
2108421389,Qingyun Li
2268719823,Junchi Yan
2268418143,Yansheng Li
2109044965,Jiajia Li
2158193230,Dong Chen
1492125557,Xinda Qi
2177371350,Zhao Li
1793884,Yanbo Huang
2218137958,Daniel Morris
2112782715,Xiaobo Tan
2115303938,Shitian He
1697263,H. Zou
2118458225,Xu Cao
2253919160,Ning Jing
2219802866,Yusei Shiozaki
2219807180,Nobuaki Kobayashi
2219802832,Toshihiro Irie
2219806650,Kiyoshi Shigu
2156633503,Tao Wang
3213405,V. Gan
39930687,Anh-Dzung Doan
1443776422,Bach Long Nguyen
2155729065,Surabhi Gupta
145950884,I. Reid
2208963559,Markus Wagner
49671775,Tat-Jun Chin
2059175825,Chen Ju
2109252575,Haicheng Wang
2047214830,Jinxian Liu
2124034538,Chaofan Ma
46868037,Ya Zhang
2283619,Peisen Zhao
2364376,Jianlong Chang
2149898830,Qi Tian
2049075878,Alessio Caporali
2034275069,Matteo Pantano
2182437033,Lucas Janisch
3326681,Daniel Regulin
1790164,G. Palli
1690977,Dongheui Lee
2125714511,Hana Hebishima
2188841993,Mina Arakaki
2175650324,Chikako Dozono
2203007151,Hanna Frolova
2188840640,Shin-ichi Inage
2118866767,Tobias Riedlinger
2057153111,Marius Schubert
34822068,K. Kahl
1765041,H. Gottschalk
7482585,M. Rottmann
35670230,H. Aggrawal
2141570174,Dipam Goswami
37643453,Vinti Agarwal
4079843,H. Frolova
2186980077,James Mason Inder
2055081569,Mark Lowell
98316938,A. J. Maltenfort
2061008,Cunbao Ma
2118447200,Jian Chen
2118537255,Lin Chen
2779420,Shibiao Xu
2151270320,Yong Zhao
2182737967,Chenhua Zhang
2182633739,Tatsuya Hagino
2158171740,Pengfei Chen
,Xuehui Yu
2149224424,Xumeng Han
2061045613,Najmul Hassan
37833805,Kai Wang
1492114156,Jiacheng Li
2143573544,Jian Zhao
48667025,Humphrey Shi
1747832,Zhenjun Han
1694936,Qixiang Ye
2160723986,Enrique Mora
22526892,Nadiia Chepurko
2112706462,Kuan-Wei Huang
48046557,Ferda Ofli
1854323,M. Chechik
2118290431,Di Wu
24350293,Jianbin Jiao
2201725,Danil Kuzin
143793489,Olga Isupova
47747416,Brooke D. Simmons
145236972,S. Reece
2148471959,Javier Gibran Apud Baca
2140132529,Thomas Jantos
2132496336,Mario Theuermann
2140138653,Mohamed Amin Hamdad
49647898,J. Steinbrener
143895373,S. Weiss
2409229,A. Almer
2386156,R. Perko
1949860720,Bhanu Prakash Reddy Guda
2064705432,Ashutosh Chaubey
,Ishan Jindal
2148306466,Avanish Jain
66034011,Ying-Peng Tang
2126047,Xiu-Shen Wei
2112526021,Borui Zhao
7649626,Sheng-Jun Huang
2108153967,Wenli Zhang
153819248,Kaizheng Chen
2110238778,Jiaqi Wang
2118757653,Yun Shi
1726080364,Wei Guo
8804979,Siddhesh Khandelwal
38962424,Raghav Goyal
1942091195,Zewei Du
2733057,Xiangyu Zhao
1790643,S. Schulter
2054236368,Gaurav Sharma
2580349,Yi-Hsuan Tsai
2099305,Manmohan Chandraker
50118130,Ying Wu
3266173,I. Laradji
117849477,Pau Rodríguez López
1417288147,Frederic Branchaud-Charron
115069909,Keegan Lensink
102057353,Parmida Atighehchian
47224102,William Parker
2064388326,David Vázquez
1795014,D. Nowrouzezahrai
1796269096,Oscar Mañas
30526375,M. Law
1388060207,Lironne Kurzman
1580152221,Morgane Ayle
51286055,Jimmy Tekli
8160667,Julia El Zini
8205260,Boulos El Asmar
144707373,M. Awad
2443233,Xinggang Wang
2110144734,Jiasi Wang
144963395,Peng Tang
2109194747,Wenyu Liu
2146645818,Liao Zhang
151494647,Y. Yan
,Lin Cheng
2113288945,Hanzi Wang
1759094,Mingfei Gao
1693428,L. Davis
150259211,Pubudu Ekanayake
150356249,Zhaoli Deng
49984828,Chenhui Yang
2087089149,Xin Hong
2109794095,Jang Yang
39393990,Ervin Teng
31394603,B. Kellenberger
144173388,Diego Marcos
2977931,D. Tuia
2237519092,N. S. Manikandan
2237516577,K. Ganesan
2476171,Bob Iannucci
1926284928,Xi-Lin Li
34973062,C. G. Ramirez
51443250,Shivang Agarwal
143610045,Jean Ogier du Terrail
82117876,F. Jurie
33698309,Zhong-Qiu Zhao
,Peng Zheng
51132438,Shou-tao Xu
1748808,Xindong Wu
1760402,A. Moore
72087635,Shane Shaneman
145476833,Ang Li
2180291,Ruichi Yu
2852035,Vlad I. Morariu
32431554,Elisa Maiettini
2200215212,Quanpeng Jiang
2117875154,Yuping Liang
2144321975,Shun Zhang
2200194255,Jihui Long
2317607212,Yaohui Xu
1745727,Shaohui Mei
2066006759,Margaret Warren
1760364,David A. Shamma
145222158,P. Hayes
2007723865,Naoki Watanabe
34349914,S. Fukui
70000526,Y. Iwahori
2171132,Y. Hayashi
1398105844,Witsarut Achariyaviriya
1683540,B. Kijsirikul
143898594,R. S. Oliveira
103488570,T. Brenn
2099332024,Lars-Petter Gjøvik
143717499,G. Rasmussen
87312622,T. Bauna
2285211715,Michael Kampﬀmeyer
1747567,R. Jenssen
2285448724,Stian Anﬁnsen
2286762432,Yucel Kenan Ozturk
,Akshay L Chandra
144897583,M. Field
32523827,João Diogo Falcão
2073568077,Nathaniel Yee
2585407,D. Cline
49617954,D. Edgington
1879340740,Jason Armitage
1688284,L. Impett
2082372,Rico Sennrich
,Vinh Quang Tran
1698158,Minh Hoai Nguyen
2325363056,Chenwei Gu
2325560675,Xingliang Liu
2325360018,Nan Mao
1390848733,Yan Mao
2154991100,Xuan Wang
2300853230,Wu He
2055726364,Gaofeng Pan
2298361833,Runzhao Bei
2256973635,Zhigang Du
2232741132,Ting Huang
2199433308,Jialin Mei
2163981997,Shiming He
2298360242,Graduate Student
2189226486,Matthew A. Peel
2261177629,Mary B. Tigue
2261183822,Kyle A. Amores
2261184432,Evan M. Palmer
51312214,Y. B. Eisma
2223847404,Lucas van Gent
2130590367,Yali Sun
3683223,Shumin Feng
1577192038,Fangtong Jiao
9233289,Zhigang Du
37541205,Y. Wong
2142717055,Zehao Jiang
4442342,Eloy A Villegas
145776920,J. Marín
6572607,H. Ginis
145257382,Consuelo Robles
144724582,Encarna Alcón
4800752,Lucía Hervella
31886288,P. Prieto
1400957375,Pedro Tañá-Rivero
3176982,P. Artal
152328859,Haoze Li
48015222,Ruosong Chang
2149504918,Danni Zhang
2156361676,Fei Chen
2116289478,Jiayun Zhu
2108701040,Chenzhu Wang
50854716,Jianchuan Cheng
2145052556,Yunlong Zhang
2026908419,Wu Bo
2154286322,Ping Zhang
2146610458,Tobias Glück
2088500491,T. Biermann
2079871326,A. Wolf
2146609735,Sören Budig
2088492962,A. Ziebehl
73518777,Marvin Knöchelmann
30752793,R. Lachmayer
2062775840,G. Wong
2056468291,D. Barragan
119814454,Yi-Ching Lee
2081595873,D. Barragán
2184984,M. Peterson
35114922,Abhijit Sarkar
2247544,J. Hickman
144808726,Anthony D. McDonald
2158104291,Wenyan Huang
40774606,T. Vogelpohl
2268546038,Chenkai Zhang
2394244,Yuki Okafuji
2066975218,Takahiro Wada
14624921,L. L. Di Stasi
1398418367,C. Díaz-Piedra
120398241,J. M. Morales
2008348606,A. Kurapov
49123261,Mariaelena Tagliabue
6000489,A. Bjärtå
48021857,A. Megías
12869191,J. Bernhardsson
103082411,S. Paschenko
3126186,S. Romero
153580889,A. Cándido
4207179,A. Catena
122370066,J.C.J. Stapel
1990093515,Mounir El Hassnaoui
3188163,R. Happee
5696200,T. Forshaw
2834412,T. Kjaer
145760640,S. Andreasson
1400818242,T. Sørensen
36206956,H. J. Ahmed
122631854,R. Mustapha
2237130760,Muhammad Aminu Ahmad
2286344025,Aronu Daniel
2153063093,Mohammed Auwal Ahmed
51201742,Muktar Hussaini
2110795488,Liqiang Huang
1989928,B. Seppelt
2002065,Bruce Mehler
144479290,B. Reimer
116142219,Åsa Susanna Minör
6779554,Y. Subhi
49307531,Yanqun Yang
1776360,S. Easa
151772914,Xinyi Zheng
120897462,Aixiu Hu
152259627,F. Liu
47110915,Meifeng Chen
39101215,Nicola B. Quinn
32322361,L. Csincsik
48733530,E. Flynn
4477577,C. Curcio
145840879,S. Kiss
1835520,S. Sadda
4798404,R. Hogg
2474754,T. Peto
143669765,I. Lengyel
2110716928,Long Sun
2133437247,Shuang Li
84621259,Y. Habibzadeh
2195304,M. Yarmohammadian
1422172847,H. Sadeghi-Bazargani
121126879,Līva Ābele
32224673,S. Haustein
5279209,M. Møller
2118133600,Chao Sun
2153099096,Xing Wu
2121349973,Jia Sun
49235483,Mingzhu Xu
2161261301,Quanbo Ge
2152229006,Bincheng Yang
2115213942,Hongwei Li
51444483,Jila Hosseinkhani
145388725,C. Joslin
1794500,Qiong Liu
2119202677,Xiang Shi
2145499044,Yang Zhou
2869548,Yongjian He
2108963606,Song Zhang
11859947,Yun Zhang
40557752,Jing Li
2291435796,Xing Wu
2243900297,Changyin Sun
101085411,Jinglin Sun
2146255448,Zhipeng Wu
2113290071,Han Wang
1715752,Yu Liu
2848677,A. Samani
51151226,F. W. Schottky
40158221,Maryam Mustafa
2388443,D. Yu
103410654,A. Bornet
3829343,Oh-hyeon Choung
2102793,M. Herzog
4730381,Corey M. Ziemba
1689350,Eero P. Simoncelli
2121680636,Rachel Brown
35813794,B. Walter
144033462,P. Shirley
143822881,M. McGuire
10127169,D. Luebke
1572669290,Daniel Herrera-Esposito
1399228975,L. Gómez-Sena
6692183,Ö. Tanrıkulu
51198401,Farzad Ramezani
1986808,S. R. Kheradpisheh
2323470,Shaiyan Keshvari
52035623,Kamila R. Irvine
24820914,K. McCarty
2358170,T. Pollet
4330921,K. Cornelissen
2996565,M. Tovée
2911275,P. Cornelissen
50756254,Christina M. Funke
19203468,Ali Jahanian
2028945,Jonathan Dobres
40378636,Panqu Wang
48524582,G. Cottrell
145683824,K. Rooney
9803459,Robert J. Condia
119247399,A. Harrington
2272066774,Ayush Tewari
51346163,Mit Csail
2273198743,Mit Brain
2227956414,Cognitive Sciences
2300473629,Christian Koevesdi
2060212092,Piotr Sulikowski
1881964,Tomasz Zdziebko
2060729,Kristof Coussement
1804063,Krzysztof Dyczkowski
2110001,Krzysztof Kluza
1420321316,K. Sachpazidu-Wójcicka
145713715,D. Juarez
2091079202,V. Tur-Viñes
89911472,Ana Mengual
2249212119,Anqi Lyu
2249180791,Larry Abel
2134371219,Allen M. Y. Cheong
2054183208,M. Lei
66763745,Ian M. Clemente
46936153,Haixia Liu
2113294896,J. Bell
70308286,Fabiane Führ
2136693135,Edgar Bisset Alvarez
72480720,Paula Carina de Araújo
152957467,Cheryl Canning
144203876,S. Buchanan
1823432,Isabelle Dorsch
1893612,Christiane Behnert
1490868646,D. Lewandowski
1913965,Katsiaryna S. Baran
2477051,Wolfgang G. Stock
1782014,Markus Kattenbeck
2065368620,M. Burghardt
144237807,C. Wolff
2290267182,Bryan L. White
2295812072,Eben Daggett
2242631747,Michael C. Hout
2275283396,Min-Shik Kim
2290296660,Marko Hernandez
2179051408,B. Kiss
2281221013,Diána T. Pakai-Stecina
2178776476,Cintia Bali
2262303489,F.A. Sapronov
2197958353,I. Makarov
2262306590,E.S. Gorbunova
2261795897,Giulia Cabbai
2114504774,Carla Dance
2238993810,Julia Simner
2261794176,Sophie Forster
1519244441,Stanislas Huynh Cong
2197280758,Zhenzhong Chen
2113813525,F. P. Lange
19245671,Geoffrey L. McKinley
3402111,Daniel Peterson
6759595,Zekun Cao
3394328,J. Grandi
1778772,Regis Kopper
2069365951,J. Dunn
144359365,R. Kemp
121070580,G. Davis
119074648,K. Hebert
104959904,Martha Forloines
2295906,Rasha Abdel Rahman
1806966,L. Boroditsky
6895337,Alex Koch
114390556,Felix Speckmann
3625446,C. Unkelbach
1398003816,E. Bliss‐Moreau
6840724,Nisha Yao
47491856,Marcus Rodriguez
2116977141,Mengyao He
7897573,Mingyi Qian
3382622,K. Ritchie
6557827,Angelica M. Tinga
65944543,T. D. Back
2073332,M. Louwerse
4845939,A. Pastuszak
31880129,Michael J. Stroud
3487684,Elina Kaplan
3359623,Catarina Vales
2667583,H. Chong
21692591,B. Doherty
2012084,N. Hon
103634635,Syaheed B. Jabar
144050561,J. Marshall
38050034,M. Garner
2495700,J. Hadwin
4167875,Kenith V. Sobel
4231340,Amrita M. Puri
23668326,Mohammad S Nomani
143793439,Ileana Ratiu
3471661,T. Azuma
2267428794,J. E. T. Taylor
3378440,Jessica S. Horst
35552364,Whitney A. Hansen
144924869,Hans Alves
46778363,Tobias Krüger
144438096,Kyle Brady
2182777098,柳 杨
2145909925,Dan Zhang
151190995,Ryan Papargiris
5853736,Lingxia Fan
31179722,Mengdan Sun
4688146,Mengsi Xu
4541882,Zhiai Li
37736812,Liuting Diao
2108069824,Xuemin Zhang
40433479,O. Tanrikulu
2250362912,Pin-Chao Liao
116730015,Junha Chang
90169738,Nathan J. Shipley
2271381806,Jamal R Williams
82975562,M. Shurupova
2100980653,A. Deviaterikova
116678912,V. Kasatkin
96231175,T. Budyakova
2170361686,Rishabh Vallabh Varsha Haria
2291136670,Amin El Abed
2265995532,Sebastian Maneth
3407319,Valentina Gregori
8662768,Matteo Cognolato
46462317,G. Saetta
1853237,M. Atzori
1782715,A. Gijsberts
104038518,Eeva S. H. Haataja
2125674893,Enrique Garcia Moreno-Esteva
46210826,V. Salonen
37584840,A. Laine
48077278,M. Hannula
2109216320,Q. Sun
144596880,J. Xia
2075405764,Jonathan Foster
89698096,Hoe C Lee
47632808,Q. Sun
50774618,Jibo He
8916560,K. Chawarska
3242965,S. Ye
2109049480,Lisha Chen
2117949791,Quan Wang
3310595,L. DiNicola
1471458170,P. Heymann
143673957,M. Hampson
2974700,S. Lallée
1709001,Bappaditya Mandal
118786041,Mary Jensen
50582109,Shilpa Pandey
1787967,Gaurav Harit
2145625086,Min Li
2118392404,Yao Zhang
145974462,M. Xiao
2153075701,Chen Xu
2108240306,Weiqiang Zhang
101012358,Vaidya Bhaumik
134506979,N. Chirag
8723233,S. Bharati
2145065499,Yuanwei Wu
144575574,Yao Sui
145436609,C. Padgett
122337128,Guanghui Wang
49298200,Junxia Li
51460259,Jian Yang
144358194,Soumyaroop Nandi
2072835041,Wei Qi
144610337,Jing Han
49889049,Yi Zhang
8474575,Lianfa Bai
9424554,B. Demirel
1939006,R. G. Cinbis
2144796985,Xiang Wang
46389698,Huimin Ma
3395070,Imanol Luengo
48350109,M. Basham
2891011,A. French
2104180,Bora Çelikkale
2110550004,Yujie Li
143683998,S. Akaho
7142317,H. Asoh
34578251,Benying Tan
2065689652,Mark Basham
2055691681,Peng Fei Zhu
3441880,Wencheng Zhu
144704038,Changqing Zhang
1724520,W. Zuo
46194470,Saptrarshi Kolay
24364832,Julius Wang
36721734,M. Sobocinski
2852900,Miguel Bordallo López
47932625,Xiaohua Huang
1415942253,P. Ala‐aho
94133460,Hannu Suopajärvi
52010836,A. Haghighi
2145672776,Mengfan Li
3252143,Zhongxiang Feng
2108075492,Weihua Zhang
2152511681,Lei Wang
49078379,Liyang Wei
2119128127,Cheng Wang
2048146705,Anne Linja
39370818,P. Lautala
145269740,David Nelson
1704893,Elizabeth S. Veinott
116355907,A. Raineri
6257390,V. Beanland
143991501,Jason Bell
4159539,M. Borzycki
2069701265,B. Gregory
31216770,J. Irwin
4502523,I. Faulks
6638988,E. Chekaluk
121149660,Mahmood Ul Haq
2824099,M. A. J. Sethi
49877963,A. Rehman
2213126238,Hongxia Yu
49695442,Lijun Yun
2109390813,Zaiqing Chen
2719996,Feiyan Cheng
2186408054,Chunjie Zhang
2194728523,Qingchuan Li
2195057795,Jiangxing Zheng
2070757737,Wenfeng Tan
153316131,Xingshu Wang
46317528,Yingwei Zhao
2115299732,Shanliang Yang
2053893643,L. Xing
2191092671,Zheng Chang
2191205894,Yongming Li
70675870,Dulari Bhatt
1389407974,Urvashi Sharma
49833547,Radhika J. Patel
47706103,Sharnil Pandya
9179008,Kirit J. Modi
2151204705,Nagaraj G. Cholli
2115922444,Akash Patel
37517517,Urvi Bhatt
2156615609,Muhammad Ahmed Khan
2798950,S. Majumdar
39862875,Mohd. Zuhair
152536406,Khushi Patel
2122850472,Syed Aziz Shah
3424424,H. Ghayvat
51918162,Gledson Melotti
2097466,C. Premebida
89293047,Jordan J. Bird
144708349,D. Faria
1515548024,Nuno Gonccalves
2042647646,Dileep Labana
1622021877,M. Awais
2288387935,PhD Mehamed Ahmed Abdurahman
2057929536,Chiragkumar B. Patel
152881698,S. Balakumar
47015633,S. Sundaramoorthy
51194647,Ramasubramanian Bhoopalan
84578873,Prabhakar Gunasekaran
2079521995,A. Shyamala
1811471,S. Selvaperumal
47853685,G. Prabhakar
2144721989,Ripal Patel
1699596588,Shubha Pandey
51018764,R. Paul
38441337,Vivek Tank
1392769341,Jinish Brahmbhatt
1380386960,S. Puranik
2056998213,Khushboo S. Desai
49308278,Yizhong Yang
2145894819,Qiang Zhang
2108237954,Pengfei Wang
19190944,Xionglou Hu
19267589,Nengju Wu
9526986,Vijay Ukani
71716228,Hetali Tank
30745290,A. Manukova
30727141,S. Kadirova
88960246,B. Remzi
144021168,Ripal Patel
34783221,D. Pushpa
2966355,H. S. Sheshadri
152663231,Satrughan Kumar
145869315,J. S. Yadav
1453741468,Kewei Cui
2324338540,Meng Huang
2287026328,Wenchao Lv
2108590818,Shuai Liu
2324377587,Wentao Zhou
2324267363,Qiao You
36696943,Xuhua Yuan
2378840,Alifu Kuerban
2116664460,Yixiao Chen
2184567632,Wenlong Lin
2160809103,Athina Ilioudi
145436707,Azita Dabiri
39492090,B. Wolf
121094841,B. de Schutter
151102234,Mehamed Ahmed Abdurahman
2237520894,Ya-Feng Niu
2327400236,Rui Chen
2270264192,Yi-yan Wang
2329146636,Xue-Ying Yao
2327090084,Yun Feng
2295252952,Daniela Daniel Ndunguru
2295482855,Zhanwen Liu
2158999847,Chrispus Zacharia Oroni
2295253383,Seth Mabyo kabamba
2295250283,Arsenyan Ani
2295250253,Moussa Sali
2295254017,Gadi Gilleard Lyatuu
2295253050,Aletas Athanas Haule
1411797380,A. J. Molina-Cantero
1418373420,Clara Lebrato-Vázquez
1411814674,J. A. Castro-García
7730978,M. Monge
2291428796,Félix Biscarri-Triviño
1414381376,José I. Escudero-Fombuena
2284915723,Anke Fischer-Janzen
2284919662,Thomas M. Wendt
2256608275,Kristof Van Laerhoven
2237576591,Jing-ze Tian
2274029682,Lang Xiao
2215579248,Jia-Xin He
2228226393,Philipp Wolf
2266645025,Timo Götzelmann
28906222,Martin Kopecek
4899388,Jan Kremláček
2218634709,Lida Huang
2071323538,Thomas Westin
3058419,M. Eladhari
31783616,S. Magnússon
2149051805,Haoyuan Chen
2146733677,Muhammad Ainul Fikri
2191907670,Iqbal Kurniawan Asmar Putra
2153876612,Beining Cao
2136127208,Hongwei Niu
1384219318,J. Hao
2107913508,G. Wang
2148646756,Primesh Pathirana
2159635832,Shashimal Senarath
49935593,D. Meedeniya
1401801139,F. Gómez-Bravo
1405797246,R. López-Ahumada
1398948446,R. Jiménez-Naharro
2124788195,Santiago Berrazueta-Alvarado
2858662,Kirill A. Shatilov
38391416,Dimitris Chatzopoulos
41177600,Lik-Hang Lee
2066971474,Pan Hui
2156124293,Tamzid Hossain
2156482297,Md. Fahimul Islam
2542852,W. Delamare
2156124435,Farida Chowdhury
40407309,Khalad Hasan
2127157869,Zhi Li
2124975013,Maozheng Zhao
2143645495,Yifan Wang
148122250,S. Rashidian
3419650,Furqan Baig
144207288,R. Liu
1401678555,M. Beaudouin-Lafon
7342712,Brooke Ellison
2115097189,Fusheng Wang
2155481100,Ramakrishnan
49997317,Xiaojun Bi
2346613,C. Copot
47449141,S. Vanlanduit
32200996,Yesaya Tommy Paulus
3062750,G. Remijn
143857311,Kun Qian
2588339,T. Arichi
34622519,A. Price
2007329354,S. Dall'Orso
39387818,J. Eden
1773058,Y. Noh
143942774,K. Rhode
48716395,E. Burdet
143623430,M. Neil
143936331,A. Edwards
1717846,J. Hajnal
51932064,Shivsevak Negi
38740079,R. Mitra
1413705682,E. Alcaraz-Mateos
51980389,Iva Turic
1413802504,Andrés Nieto-Olivares
1420813524,M. Pérez-Ramos
3579600,E. Poblet
21168458,Alessandro Ansani
71416661,Mohsen Parisay
2354888,Charalambos (Charis) Poullis
2085134,Marta Kersten
143966172,P. Hui
38620211,Julie Iskander
1922050,M. Hossny
1743136,S. Nahavandi
7379417,Dongpo Li
2107953712,Libo Zhang
48594946,Wenting Hu
1802772,Huaxiong Li
1732141,Xianzhong Zhou
2115826825,Xiaoxue Luo
2109764615,Junjie Shen
144226667,Hong Zeng
144831568,Aiguo Song
2044479468,Baoguo Xu
144514207,Huijun Li
2070113329,Pengcheng Wen
2110129888,Cong Hu
145766075,E. Jones
3061470,W. Chinthammit
153383637,Weidong Huang
1751531,Christopher P. Lueg
9770023,Joseph Lemley
51144755,Gabriele Liaudanskaite
51142264,Gabriele Saulyte
51142480,Julijus Jakutavicius
51143145,E. Vaiciukynaite
1405391883,Ligita Zailskaitė-Jakštė
1801351,Robertas Damaševičius
47717278,Carlos Aguilar
6888662,E. Castet
31098349,A. Pasarica
2975501,R. Bozomitu
9290883,V. Cehan
1902827,C. Rotariu
2169164479,Tchomdji Luther
1402226891,Marta Kersten-Oertel
2574614,A. Murata
3001513,Toshihisa Doi
2049087716,Kazushi Kageyama
1733749,W. Karwowski
1716098,Crystal S. Maraj
48550568,J. Hurter
48026575,Joseph Pruitt
1411792082,Manuel Merino-Monge
1413996613,Roylán Quesada-Tabares
1414011297,I. M. Gómez-González
2216730340,Corey Zhou
48995436,Runar Unnthorsson
2280305797,Ian M Thornton
133791987,Charlotte M Roddick
2330148334,Yuxiao Wang
2296389982,Frances S. Chen
14277237,D. Durmus
2330108992,Michael P. Royer
2330111830,Jennifer A. Veitch
2330156752,Jiaying Zhao
2330180966,Yeon Soo Seo
2330218591,Wenjing Cao
2330108091,Lorne A. Whitehead
2273228012,Farid Anvari
2319658521,Stephan Billinger
2137006,P. Analytis
2053175717,V. R. Franco
2319659024,Davide Marchiori
2047524391,Lasse Güldener
2316192809,Parthiban Saravanakumar
2316190633,Max F K Happel
2221633943,FrankW. Ohl
2298132946,Maike Vollmer
2316190952,Stefan Pollmann
2314691109,Valeria Simonelli
2314691106,Davide Nuzzi
1395909100,G. Lancia
2248239328,Giovanni Pezzulo
2196326617,Tianyu Zhang
2275221115,Andrew B. Leber
134059238,Heather A. Hansen
2252586936,Stefan Pollmann
2291035437,Ricardo J. Alejandro
2291035956,Clay B. Holroyd
2320674907,Marian Sauter
2273833965,Lindsay Erin
2273835625,Wyatt
2268618583,Lindsay E Wyatt
2268618381,Patrick A Hewan
2254319648,Jeremy Hogeveen
2238039283,Nathan R. Spreng
2273833538,To Michelle
2273834450,Alyssa Katie
2273753228,Nicolle Ashley
2273833170,Ricky Kyra
2075539807,L. Bustamante
2089739507,Temitope Oshinowo
2192171470,Jeremy Lee
2192055734,Elizabeth Tong
2055446828,Allison Burton
2160770,A. Shenhav
2202610330,Hsuan-yu Lin
3340244,B. Helversen
31825012,C. Bassano
2119094018,Lucinda J. Speers
144448166,D. Bilkey
1391752777,A. Sahakian
6786805,C. Paffen
2165981035,Erin Park
83326512,F. Branch
2311021470,David E. Levari
119286755,Renante Rondina
48106865,D. Soman
51165644,Shou-An A Chang
1402022761,J. Jara-Ettinger
1401887972,A. Baskin-Sommers
2200522,Vaibhav Khandelwal
1381496252,Molly R. McKinney
2036427399,Walden Y. Li
1775048,A. Bakkour
1697573,D. Shohamy
145601197,C. Salzman
104516892,S. Sukumar
2927174,R. Shadmehr
144799617,Alaa A. Ahmed
5677260,Steinunn Gestsdottir
2106666816,Roel van Dooren
7235377,Roy de Kleijn
4506994,B. Hommel
4279715,Z. Sjoerds
6929265,Anna Marzecová
1441896175,L. F. Kaiser
2003455906,Armin Maddah
2048153591,Auður Helgadóttir
1399320721,S. Ghosh-Jerath
1840458639,Ridhima Kapoor
33617315,Satabdi Barman
34906334,Geetanjali Singh
2110937549,Archna Singh
38226493,S. Downs
49027737,J. Fanzo
4089551,A. S. Björnsson
31802028,Caroline Seidel
34689265,A. Gabay
2038752,M. Apps
6256571,Arjun Ramakrishnan
4284038,B. Hayden
2234164651,M. Platt
14024873,P. Todd
50400561,G. Miller
2062841372,Nicholas M Sutton
1387924938,J. O’Dwyer
4402731,Shiva Farashahi
2061454319,Katherine Rowe
2298172940,Zohra Aslami
48166135,A. Soltani
48890329,G. Miller
153284148,Steve W. C. Chang
2105534338,M. Kirby
15579360,Courtney L. Turrin
4665838,Nicholas A. Fagan
118428503,O. Dal Monte
2144165946,Jinxia Zhang
2075408936,Xue Gong
16501610,S. Constantino
39815897,J. Dalrymple
2055106698,Rebecca W. Gilbert
1886443,S. Varanese
121194886,A. Di Rocco
50390556,S. Robinson
9604396,C. Kerven
145898212,R. Behnke
9612965,K. Kushenov
1400802975,E. Milner‐Gulland
1398456887,E. Milner‐Gulland
2250826086,Evan C. Carter
2239300815,A. Redish
32421429,I. Smith
145983028,P. Rozin
3431475,B. Wood
2095005,J. Jones
2116517555,Xu Shen
5811246,Bingbing Mu
2118420604,Hyejin J. Lee
145971271,Evan C. Carter
39639863,Eric J. Pedersen
2824309,M. McCullough
